Respondent_ID,Question Type,Recoded Value
148,FF2.4,4.0
134,FF1.6,5.0
89,FF1.3,4.0
15,FF1.3,3.0
45,FF2.3,5.0
108,FF6.3,4.0
126,FF3.1,2.0
264,FF4.1,2.0
186,FF2.9,5.0
219,FF2.10,5.0
248,FF6.1,4.0
57,FF1.5,5.0
9,FF6.4,3.0
42,FF6,2.0
241,FF1.5,4.0
131,FF6.4,3.0
140,FF4.4,4.0
184,FF2.3,4.0
180,FF2.5,5.0
84,FF2.8,4.0
250,FF4.1,3.0
165,FF6.1,5.0
27,FF1.4,2.0
147,FF6.2,4.0
101,FF4,4.0
166,FF4.1,3.0
120,FF2.7,5.0
72,FF2.8,5.0
90,FF5.7,5.0
235,FF5.5,2.0
258,FF4.3,4.0
244,FF2.5,5.0
194,FF5,4.0
198,FF6.1,4.0
106,FF2.6,4.0
3,FF1.2,5.0
170,FF2.3,4.0
156,FF2.8,5.0
244,FF1,5.0
17,FF2.11,4.0
183,FF2,4.0
216,FF2.6,4.0
13,FF2.7,4.0
33,FF1.6,4.0
37,FF3.3,3.0
170,FF1.5,5.0
174,FF3.2,4.0
216,FF1.3,4.0
166,FF5.2,3.0
246,FF2.8,4.0
33,FF5.5,2.0
57,FF2.11,5.0
135,FF5.6,2.0
69,FF4.1,1.0
217,FF4.1,3.0
150,FF4.3,2.0
147,FF6.1,4.0
34,FF4.1,2.0
70,FF2.1,5.0
127,FF5.2,1.0
196,FF5.2,2.0
184,FF5.3,3.0
52,FF5.7,4.0
6,FF4.4,5.0
223,FF2.5,4.0
109,FF2.11,4.0
6,FF6,1.0
109,FF4,5.0
196,FF3,4.0
72,FF2.2,4.0
10,FF2.3,5.0
50,FF4.1,2.0
161,FF2.4,4.0
24,FF6,2.0
8,FF3.1,3.0
229,FF5.4,5.0
73,FF3.2,5.0
95,FF1.4,2.0
167,FF3.3,4.0
55,FF5.6,4.0
124,FF6.1,4.0
117,FF1.3,5.0
25,F,
10,FF3.1,4.0
44,FF1.6,5.0
92,FF5.6,1.0
41,FF3.4,3.0
85,FF4.3,1.0
180,FF2.10,5.0
144,FF3.2,4.0
198,FF3.4,4.0
20,FF1.1,4.0
122,FF5.3,4.0
261,FF2.10,3.0
104,FF1.4,4.0
83,FF2.2,4.0
233,FF3.5,4.0
82,FF2.11,5.0
260,FF1.1,3.0
242,FF5,4.0
94,FF4,4.0
60,FF4.2,4.0
193,FF6.3,2.0
71,FF2.1,5.0
68,FF6,2.0
186,FF2.3,4.0
136,FF4.3,2.0
81,FF5.3,4.0
163,FF1.7,4.0
88,FF2.3,4.0
79,FF1.3,5.0
261,FF3.1,4.0
231,FF2.10,4.0
156,FF6.4,2.0
114,FF2.11,4.0
206,FF1.1,4.0
68,FF3.5,3.0
62,FF2.10,4.0
71,FF1.6,5.0
202,FF2.7,4.0
186,FF4.2,4.0
160,FF1,4.0
143,FF4.1,4.0
34,FF5.3,5.0
157,FF6.1,5.0
261,FF5.6,3.0
13,FF5,2.0
140,FF6.3,2.0
75,FF3.1,4.0
104,FF5.3,4.0
237,FF1.5,5.0
6,FF1.4,4.0
251,FF5.1,5.0
179,FF5.2,1.0
51,FF6.4,2.0
21,FF4.4,5.0
123,FF4.4,4.0
63,FF3.4,4.0
179,FF1.2,5.0
226,FF4.4,4.0
262,FF2.11,4.0
185,FF2.2,5.0
190,FF1.7,3.0
205,FF2.6,4.0
234,FF3,4.0
210,FF5.2,4.0
159,FF3.2,2.0
46,FF2.8,5.0
75,FF4,4.0
85,FF1.6,5.0
153,FF4,4.0
13,F,
125,FF4.2,4.0
131,FF3.2,3.0
247,FF5.5,2.0
134,FF6.3,4.0
192,FF2.11,4.0
241,FF5,4.0
23,FF2,5.0
136,F,
186,FF5.2,1.0
238,FF5.4,3.0
162,FF6.1,4.0
158,FF1.5,4.0
82,FF2.3,5.0
198,FF4.3,2.0
22,FF5.2,2.0
18,FF6.4,3.0
238,FF2.11,4.0
259,FF3,2.0
215,FF2.3,5.0
6,FF1.3,4.0
208,FF3.1,5.0
41,FF6,4.0
131,FF1.6,5.0
58,FF1.7,4.0
86,FF5,3.0
165,FF5.6,1.0
82,FF6.1,5.0
1,FF5.7,4.0
240,FF1,5.0
162,FF1.5,4.0
89,FF1.6,4.0
66,FF3.4,1.0
157,FF4.2,4.0
216,FF1,5.0
208,FF5,2.0
175,FF2.9,5.0
32,FF6,2.0
26,F,
163,FF2.2,4.0
259,FF3.2,1.0
41,FF6.4,4.0
169,FF6.1,4.0
53,FF4.4,5.0
171,FF2.1,5.0
121,FF5.3,2.0
185,FF1.1,5.0
17,FF1,4.0
25,FF5.1,3.0
225,FF2.6,4.0
55,FF4.2,4.0
62,FF3.3,4.0
4,FF3.4,2.0
84,FF6.2,5.0
117,FF2.5,5.0
229,FF2.11,5.0
31,FF5.4,4.0
262,FF4.4,5.0
42,FF2.5,4.0
85,FF2.5,4.0
79,FF3.3,2.0
186,FF6,2.0
220,FF2.5,5.0
24,FF2.6,4.0
182,FF3,4.0
74,FF4,4.0
98,FF4.2,5.0
177,FF2.1,5.0
133,FF5.4,3.0
9,FF2.10,5.0
133,FF5.1,3.0
218,FF2.5,5.0
184,FF5.4,2.0
229,FF3.4,4.0
142,FF1.1,5.0
227,FF1.2,5.0
202,FF2.1,5.0
197,FF1.2,4.0
95,FF3.3,5.0
122,FF6,2.0
118,FF1.6,3.0
51,FF1.2,5.0
258,FF5.1,3.0
252,FF5.4,3.0
59,FF5.1,4.0
128,FF5.5,1.0
134,FF3.4,3.0
88,FF2.9,4.0
122,FF4.3,4.0
177,FF5.6,3.0
206,FF5.1,4.0
59,FF2.1,4.0
240,FF3.2,4.0
105,FF2.3,4.0
193,FF4.1,4.0
104,FF2.8,4.0
77,FF3.1,4.0
17,FF6.4,3.0
250,FF2.7,4.0
111,FF5.4,3.0
203,FF3.2,4.0
260,FF2.4,4.0
155,FF2.5,4.0
29,FF1,3.0
100,FF6.2,5.0
46,FF5,3.0
204,FF4.1,2.0
112,FF5.1,4.0
89,FF2.6,4.0
129,FF5.3,4.0
64,FF1.6,5.0
93,FF5.2,1.0
70,FF2.6,5.0
18,FF4.3,3.0
190,FF5.1,4.0
20,FF1.6,4.0
242,FF6.3,3.0
79,FF5.6,2.0
141,FF2.9,5.0
243,FF2,4.0
28,FF2.9,4.0
108,FF2.2,4.0
167,FF2.10,3.0
100,FF5.1,3.0
241,FF4,4.0
70,FF1.2,4.0
140,FF5.1,3.0
139,FF5.5,1.0
92,FF2,3.0
25,FF4.1,4.0
5,FF5,1.0
67,FF2.6,5.0
4,FF3.1,2.0
47,FF1.2,4.0
71,FF3,4.0
131,FF2.5,5.0
89,FF2.10,4.0
168,FF5,3.0
9,FF2.2,4.0
156,FF3.2,4.0
254,FF6.2,4.0
52,FF2,4.0
188,FF2.9,5.0
100,FF4.1,3.0
19,FF1.7,4.0
102,FF6,2.0
122,FF2.10,4.0
61,FF4.4,5.0
122,FF2,4.0
202,FF2.2,4.0
178,FF3.2,4.0
258,FF5.4,3.0
189,FF5.3,1.0
14,FF2.8,4.0
162,FF2.10,3.0
228,FF2.6,5.0
251,FF4.1,3.0
94,FF5.1,4.0
242,FF2.5,4.0
173,FF2.8,4.0
173,FF3.4,3.0
87,FF2.1,4.0
134,FF1.7,4.0
24,FF5.1,3.0
213,FF1.6,5.0
207,FF5.7,5.0
81,F,
96,FF2.5,5.0
30,FF4.4,4.0
75,FF1.4,3.0
251,FF2.5,5.0
58,FF4.2,4.0
263,FF5.2,1.0
44,FF4.1,2.0
35,FF1.4,4.0
212,FF2.7,2.0
166,FF2.3,4.0
207,FF2.11,5.0
97,FF6.1,5.0
5,FF2.1,4.0
25,FF3.1,4.0
82,FF2.7,5.0
170,FF2,5.0
67,FF1.1,5.0
29,FF2.1,4.0
228,FF2.5,5.0
68,FF1.5,5.0
231,FF5,3.0
263,FF3,4.0
108,FF1.7,3.0
68,FF3.1,4.0
80,FF4.1,1.0
160,FF6.3,3.0
99,FF5.7,5.0
182,FF3.5,2.0
138,FF3.5,2.0
105,F,
49,FF5.1,3.0
135,FF6,2.0
181,FF2.8,5.0
98,FF6.1,4.0
231,FF2.3,5.0
44,FF3.3,4.0
214,FF2.3,4.0
232,FF1.4,5.0
5,FF2.10,4.0
155,FF2.9,4.0
37,FF5.2,3.0
138,FF6.1,4.0
147,FF4.2,4.0
223,FF4.2,5.0
192,FF5.3,2.0
66,FF5.3,4.0
253,FF4.2,4.0
130,FF2,4.0
244,FF2.7,5.0
205,FF1.1,5.0
82,FF4.3,4.0
133,FF2.10,4.0
211,FF1.7,4.0
51,FF3.5,4.0
136,FF2.11,5.0
61,FF1.1,1.0
127,FF2.9,4.0
85,FF1.4,4.0
247,FF2.3,4.0
147,FF3,3.0
68,FF5.1,4.0
229,FF4.1,3.0
83,FF2.4,5.0
111,FF5.6,3.0
24,FF1.7,2.0
206,F,
96,FF4,5.0
85,FF5.1,4.0
24,FF2.5,5.0
69,FF2.5,5.0
54,F,
72,FF4.2,4.0
82,FF1.5,4.0
117,FF5.6,2.0
136,FF2.9,5.0
224,FF5.7,4.0
88,FF2.11,3.0
86,FF6.2,4.0
29,FF1.3,5.0
42,FF1.6,5.0
21,FF1.1,4.0
208,FF5.2,2.0
20,FF1.4,3.0
187,FF6.2,5.0
229,FF2.8,4.0
107,FF4.4,5.0
116,FF5,3.0
150,FF1.1,5.0
90,FF2.1,5.0
181,FF5.1,4.0
97,FF5.3,3.0
23,FF3,5.0
227,FF5.6,3.0
40,FF3.5,4.0
208,FF6,2.0
39,FF6,3.0
52,FF6.1,4.0
215,FF2,4.0
220,FF2.4,4.0
83,FF6.2,4.0
260,FF2.7,4.0
10,FF5.5,1.0
50,FF5.7,4.0
154,FF2.11,5.0
137,FF3.5,1.0
14,FF2.4,5.0
118,FF2,4.0
255,FF6,2.0
160,FF6.2,4.0
171,FF5.3,3.0
176,FF5.5,1.0
62,FF6.3,2.0
210,FF4.3,2.0
196,FF1.7,4.0
3,FF2.9,4.0
41,FF3.2,3.0
41,FF2.6,4.0
229,FF6,4.0
31,FF6.1,5.0
212,FF5.5,2.0
125,FF2.9,4.0
210,FF4.4,5.0
193,FF2.8,5.0
185,FF5,5.0
214,FF2.9,4.0
165,FF1.7,4.0
68,F,
226,FF5.4,3.0
40,FF5.6,1.0
8,FF1.7,4.0
38,FF6,4.0
89,FF5.2,2.0
50,FF2.7,4.0
58,FF2.7,5.0
234,FF2.10,4.0
154,FF1.6,5.0
43,FF6.1,5.0
58,FF3.2,2.0
217,FF5.3,4.0
140,FF1.4,3.0
80,FF2.7,5.0
167,FF1.4,4.0
239,FF5.1,4.0
198,FF4.2,2.0
162,FF2,4.0
160,FF5.5,3.0
144,FF3.4,3.0
129,FF4.4,4.0
119,FF2.11,4.0
158,FF4.4,4.0
89,FF2.2,4.0
50,FF2.8,4.0
107,F,
183,FF4.2,4.0
189,FF1.5,4.0
121,FF3.4,1.0
162,FF4.4,3.0
199,FF6.3,2.0
93,FF5.6,1.0
21,FF2.6,5.0
45,FF3.1,2.0
110,FF4.2,5.0
232,FF2,5.0
114,FF6,2.0
203,FF4.1,1.0
4,FF2.8,4.0
44,FF5.4,3.0
225,FF1.6,4.0
221,FF4.4,4.0
28,FF1.4,4.0
11,FF5.4,3.0
14,FF6.1,4.0
104,FF1.3,4.0
81,FF4.3,2.0
176,FF6.4,4.0
240,FF1.6,5.0
114,FF5.7,4.0
74,FF5.6,2.0
127,FF4,4.0
113,FF6.1,4.0
43,FF1,5.0
2,FF1,4.0
163,FF5.3,4.0
77,FF2.10,4.0
45,FF4,4.0
115,FF3.1,4.0
83,FF6.1,4.0
62,FF3.1,5.0
123,FF2.6,4.0
244,FF1.4,5.0
248,FF4.3,3.0
115,FF4.4,4.0
216,FF3.5,1.0
7,FF2.11,5.0
42,FF2.7,4.0
257,FF3.4,2.0
53,FF2.3,3.0
203,FF3.5,3.0
101,FF2.7,4.0
219,FF6,2.0
117,FF3,4.0
179,FF1.3,5.0
137,FF3.2,1.0
50,FF2.9,4.0
22,FF3,2.0
156,FF2.3,1.0
122,FF1.7,3.0
33,FF4.4,4.0
206,FF2.5,5.0
38,FF5.5,2.0
189,FF3.3,4.0
61,F,
235,FF2.4,4.0
48,FF2.5,5.0
10,FF5.4,5.0
144,FF5.7,4.0
58,FF2.5,4.0
18,FF6.2,5.0
2,FF4.3,3.0
39,FF5,3.0
102,FF6.1,4.0
18,FF5.4,3.0
204,F,
228,FF3.3,4.0
250,FF1.2,4.0
135,FF1.2,5.0
25,FF1.3,5.0
19,FF1.1,5.0
56,FF3.1,2.0
173,FF2.7,5.0
29,FF1.2,4.0
123,FF2.8,4.0
207,FF1.4,4.0
182,FF2.8,4.0
52,FF6.4,4.0
136,FF2.7,5.0
238,FF5.5,2.0
258,FF5.7,4.0
236,FF2.5,4.0
239,FF2.6,4.0
149,FF6,3.0
98,FF6.3,2.0
199,FF1.6,4.0
20,FF4,3.0
185,FF1.4,4.0
30,FF5.3,4.0
196,FF2.10,4.0
118,FF5.4,4.0
62,FF1.6,4.0
163,FF6.3,1.0
6,FF3.3,4.0
49,FF3.2,3.0
235,FF1.1,5.0
37,FF4.1,2.0
113,FF3.2,4.0
171,FF2.5,5.0
164,FF5.1,4.0
221,FF5,1.0
182,FF1.7,3.0
60,FF3.4,5.0
148,FF2.2,5.0
80,FF2.1,5.0
61,FF4.1,1.0
140,FF2.4,4.0
155,FF5.3,4.0
134,FF1.4,4.0
32,FF2.8,5.0
69,FF4,5.0
67,FF1.6,5.0
238,FF2.3,5.0
222,FF1.2,5.0
217,FF2.2,4.0
102,FF2.6,4.0
144,FF4,4.0
257,FF5.5,3.0
74,FF1.2,5.0
213,FF1.3,5.0
246,FF2.2,4.0
80,FF6,1.0
60,FF4,3.0
184,FF1,5.0
30,FF4,4.0
186,FF1.2,5.0
110,FF1.3,5.0
191,FF2.9,5.0
79,FF5.5,2.0
128,FF3.4,4.0
164,FF1.3,5.0
104,FF5.2,3.0
172,FF1.2,5.0
223,FF2.4,4.0
227,FF4,5.0
28,FF1.5,2.0
110,FF5.6,1.0
195,FF2.11,4.0
214,FF6.2,4.0
60,F,
82,FF1,4.0
36,FF1.1,3.0
81,FF4.1,3.0
5,FF5.4,3.0
76,FF5.4,4.0
132,FF5.1,5.0
40,FF5.2,3.0
231,FF5.2,2.0
21,FF3.2,4.0
19,FF2.5,4.0
103,FF2.4,5.0
99,FF1.6,5.0
258,FF2.2,4.0
246,FF4.4,5.0
121,FF4.3,1.0
7,FF4.1,3.0
233,F,
153,FF6,4.0
5,FF5.2,1.0
118,FF1.1,4.0
14,FF1.3,4.0
40,FF4.4,5.0
231,FF3,3.0
19,FF5.7,5.0
25,FF3.5,3.0
130,FF2.5,5.0
74,FF1.3,4.0
8,FF2.5,4.0
179,FF4.2,4.0
206,FF4.2,4.0
99,FF5.1,4.0
127,FF1.2,4.0
107,FF1.4,3.0
182,FF1.4,3.0
130,FF5.4,4.0
41,FF1.4,2.0
61,FF1.4,5.0
262,FF1.5,4.0
241,FF5.2,4.0
245,FF6.3,1.0
138,FF2.8,5.0
155,FF3,4.0
230,FF6.1,4.0
154,FF5.2,1.0
251,FF2.2,5.0
41,FF5.5,2.0
100,FF3.2,3.0
122,FF1,4.0
8,FF2.3,4.0
107,FF1.3,5.0
182,FF1.1,5.0
129,FF1.4,2.0
162,FF2.9,4.0
207,FF2.7,5.0
92,FF3.2,4.0
184,FF5.5,1.0
97,FF3.4,3.0
188,FF2.5,5.0
142,FF3.5,1.0
152,F,
157,FF2.4,4.0
169,FF5.3,3.0
69,FF1.7,
174,FF3,4.0
85,FF2,5.0
219,FF2.8,5.0
222,FF5.5,1.0
57,FF2.10,5.0
102,FF2.4,5.0
204,FF5.1,4.0
142,FF2.7,4.0
205,FF6.3,2.0
17,FF2.6,4.0
217,FF6.1,4.0
142,FF2.1,5.0
142,FF2.8,4.0
121,FF5.6,5.0
167,FF5.2,2.0
93,FF5.1,4.0
91,FF3.5,4.0
53,FF4.1,4.0
34,FF2,5.0
204,FF2.4,5.0
224,FF2,5.0
177,FF2.8,4.0
263,FF2.7,4.0
37,FF1.7,4.0
130,FF5,2.0
162,FF4,4.0
149,FF4,5.0
257,FF6.2,5.0
87,FF2.4,4.0
75,FF2.6,5.0
39,FF2.7,4.0
173,FF1.5,4.0
185,FF5.5,2.0
104,FF1.2,3.0
64,FF4.2,4.0
218,FF3.2,5.0
165,FF2.9,5.0
173,FF2.9,5.0
253,FF2.4,4.0
132,FF5.2,1.0
182,FF6,3.0
183,FF3.3,2.0
23,FF3.4,4.0
95,FF4.1,4.0
30,FF2.10,3.0
212,FF4.4,4.0
209,FF5.7,4.0
141,FF3.5,3.0
223,FF5.3,4.0
258,FF3.2,3.0
16,FF2.5,5.0
183,FF2.10,4.0
197,FF6.2,5.0
116,FF1.3,4.0
32,FF5.2,5.0
11,FF4.2,4.0
253,FF3.3,4.0
254,FF4.2,5.0
94,FF4.1,4.0
138,FF4.3,2.0
232,FF2.11,5.0
141,FF5.2,4.0
43,FF1.7,2.0
145,FF4.1,2.0
263,FF2.3,4.0
257,FF4.3,4.0
205,FF4.1,2.0
182,FF3.2,3.0
255,FF4.2,4.0
246,FF1.5,4.0
94,FF1.6,4.0
207,FF6.1,5.0
45,FF1.4,4.0
134,FF1.3,4.0
203,FF3.1,4.0
16,FF5.6,3.0
156,FF1.5,5.0
233,FF6,2.0
243,FF2.5,4.0
162,FF1.4,4.0
142,FF5.5,1.0
79,FF1.2,4.0
196,FF5.6,2.0
19,FF2.10,4.0
219,FF2.11,4.0
210,FF6.3,3.0
79,FF6.3,2.0
87,FF3.4,3.0
171,FF3.4,4.0
139,FF5,3.0
107,FF2.6,5.0
143,FF4,4.0
237,FF5.3,5.0
150,FF5.5,3.0
29,FF2.10,4.0
100,FF1.2,4.0
197,FF6,2.0
42,F,
164,FF6,1.0
251,FF1.2,5.0
221,FF2.4,5.0
133,FF5.2,2.0
81,FF2.5,5.0
76,FF1.3,5.0
250,FF4.2,4.0
144,FF5.1,4.0
61,FF5.4,5.0
143,FF5.3,2.0
83,FF1.5,4.0
31,FF4.3,4.0
180,FF6.4,5.0
68,FF1.2,5.0
100,FF1.1,3.0
251,FF2.6,5.0
108,FF3.2,4.0
212,FF1.3,4.0
56,FF2.6,4.0
141,FF2.5,5.0
51,FF2.1,4.0
208,FF6.4,4.0
64,FF1.2,5.0
222,FF2.2,5.0
5,F,
196,FF6.1,4.0
39,FF2.4,4.0
68,FF5.3,4.0
193,FF5.5,2.0
108,FF5.6,4.0
35,FF6.1,5.0
102,FF1.7,3.0
18,FF6,1.0
197,FF2.3,3.0
240,FF2.3,5.0
45,FF5.3,5.0
166,FF4.2,4.0
58,FF3.4,2.0
104,FF1.1,4.0
75,FF2.10,3.0
86,FF5.5,2.0
62,FF5.5,2.0
121,FF6.3,5.0
149,FF6.4,3.0
12,FF2.6,5.0
160,FF2.8,4.0
160,FF1.4,4.0
74,FF5.2,4.0
51,FF4.4,4.0
109,FF6.3,2.0
162,FF1.3,4.0
105,FF1.1,4.0
226,FF3,4.0
5,FF3.2,4.0
92,FF4.1,3.0
153,FF1.5,4.0
80,FF5.6,1.0
142,FF4.4,4.0
97,FF5,3.0
132,FF1.2,5.0
244,FF5.7,3.0
107,FF2.5,5.0
168,FF2.11,4.0
208,FF6.1,5.0
211,FF6,4.0
243,FF3.1,4.0
87,FF1.5,4.0
7,FF2.10,5.0
21,FF2.11,5.0
141,FF1.6,4.0
185,FF6.2,5.0
217,FF2.11,4.0
50,F,
204,FF1,4.0
241,FF1.1,5.0
209,F,
41,FF3,3.0
97,FF2.7,4.0
13,FF5.4,3.0
41,FF2,4.0
49,FF4.3,3.0
184,FF2.5,4.0
258,FF2.7,4.0
136,FF3.5,1.0
28,FF1,3.0
98,FF1,5.0
86,FF3.2,2.0
96,FF1.6,5.0
2,FF5,2.0
188,FF1.4,4.0
101,FF5.1,4.0
67,FF2.5,5.0
49,FF5.4,3.0
185,FF1,5.0
242,FF4.4,4.0
162,FF3.1,3.0
70,FF3.1,4.0
86,FF2.5,5.0
14,FF5.3,4.0
178,FF4.3,4.0
15,FF3.1,2.0
29,FF6.4,3.0
16,FF5.5,2.0
107,FF2.11,4.0
247,FF2.11,4.0
120,FF3.3,4.0
98,FF2.5,4.0
119,FF6.4,4.0
42,FF3.3,4.0
174,FF4,5.0
171,FF4.4,4.0
12,FF3.4,4.0
119,FF2.1,4.0
34,FF5.4,3.0
160,FF2.5,4.0
11,FF2,4.0
110,FF2.7,5.0
191,FF5.5,1.0
105,FF1,4.0
6,FF6.4,1.0
221,FF1.2,5.0
250,FF4.4,4.0
239,FF5.3,4.0
165,FF2.11,5.0
226,FF6.3,2.0
161,FF4.3,2.0
141,FF6.1,4.0
47,FF1.3,4.0
172,FF6,2.0
75,FF1.5,4.0
233,FF3.1,3.0
120,FF1.6,4.0
254,FF3.5,4.0
86,FF3.5,1.0
112,FF5.3,4.0
82,FF5.6,4.0
150,FF4.4,5.0
172,FF1.7,5.0
169,FF2.10,4.0
75,F,
191,FF3.3,4.0
77,FF4.3,3.0
182,FF5.6,1.0
3,FF2.10,4.0
184,FF5.7,3.0
146,F,
264,FF3.5,1.0
181,FF5.5,1.0
250,FF2.11,4.0
203,FF1.2,5.0
115,FF5.6,4.0
178,FF2.4,4.0
213,FF1.4,5.0
195,FF5.5,2.0
216,FF3.4,4.0
180,FF3.1,4.0
254,FF5.3,4.0
136,FF3.4,2.0
120,FF5,3.0
161,FF5.2,2.0
174,FF4.1,3.0
149,FF6.1,5.0
3,FF4.3,3.0
248,FF3.5,3.0
17,FF6,2.0
81,FF4,4.0
180,FF2.9,5.0
224,FF3.5,4.0
52,FF5.1,3.0
127,FF2.1,4.0
98,F,
120,FF2.10,4.0
251,FF6.1,5.0
9,FF1.7,5.0
220,FF1.7,5.0
74,FF5.7,5.0
124,FF1,5.0
61,FF2.7,5.0
150,FF2.3,5.0
91,FF2.4,5.0
149,FF1,5.0
134,FF2.7,4.0
195,FF3.3,3.0
162,FF5.5,2.0
71,FF4.1,3.0
258,FF3.1,3.0
64,FF1.7,4.0
90,FF6.4,4.0
230,FF5.1,4.0
43,FF2.6,5.0
60,FF3,5.0
71,FF6.1,5.0
105,FF6,3.0
192,FF6.4,2.0
262,FF4.1,1.0
178,FF1.3,4.0
162,FF1.2,5.0
82,FF3.2,4.0
250,FF2.3,4.0
91,FF1.3,5.0
208,FF5.3,4.0
58,FF6.3,1.0
48,FF4.3,3.0
35,FF6,2.0
213,FF6.1,5.0
136,FF6.1,5.0
37,FF2.9,4.0
237,FF4.1,4.0
101,FF6.4,4.0
129,FF3.1,4.0
24,FF4.3,3.0
167,FF6.4,3.0
238,FF6.4,4.0
45,F,
107,FF2.1,5.0
200,FF2.1,4.0
83,FF2,5.0
150,FF2,5.0
254,FF6,3.0
195,FF2.4,4.0
171,F,
5,FF1,5.0
244,F,
49,FF1.3,4.0
137,FF6,3.0
17,FF3.2,3.0
58,FF4.1,2.0
54,FF2.10,4.0
35,FF6.4,3.0
11,FF2.11,4.0
48,FF1.5,4.0
169,FF1.2,4.0
111,FF1.3,4.0
153,FF5.6,1.0
256,FF4.3,4.0
24,FF5.6,4.0
95,FF6.1,4.0
44,FF6.1,4.0
53,FF1.1,5.0
42,FF2.1,5.0
173,FF1.6,3.0
229,FF5.6,3.0
75,FF6.4,4.0
20,FF4.4,4.0
51,FF2,5.0
225,FF6,2.0
103,FF4.2,5.0
27,FF2.3,5.0
168,FF3.3,3.0
204,FF4.4,5.0
36,FF5.7,5.0
128,FF2.8,4.0
126,FF5.7,5.0
145,FF3.3,2.0
166,FF3.3,4.0
194,FF2.1,5.0
57,FF4.4,5.0
212,FF1.5,4.0
60,FF3.5,5.0
111,FF4.3,3.0
251,FF4.3,3.0
87,FF3.5,1.0
125,FF2.5,4.0
87,FF5.4,3.0
78,FF3.2,2.0
163,FF2.4,5.0
111,FF3.3,4.0
168,FF6.2,4.0
66,FF2.6,5.0
225,FF1.2,4.0
216,FF1.6,4.0
205,FF3.1,4.0
257,FF2.8,4.0
42,FF5.1,4.0
170,FF6.2,5.0
42,FF1.2,4.0
184,FF2.11,4.0
39,FF4.1,4.0
63,FF4.1,2.0
223,FF1.1,5.0
4,FF4.2,4.0
180,FF3.4,4.0
177,FF2.3,4.0
158,FF2.1,4.0
148,FF4,4.0
51,FF1,4.0
10,FF3.5,5.0
89,FF2.11,4.0
199,FF2.6,5.0
192,FF6.1,5.0
55,FF1.3,4.0
262,FF2.8,5.0
190,FF1.3,5.0
110,FF5.2,4.0
14,FF2.2,4.0
184,FF2.6,4.0
88,FF5.3,4.0
259,FF2.8,5.0
240,FF2,5.0
90,FF3.2,3.0
206,FF3.3,4.0
264,FF3.4,3.0
121,FF1.7,1.0
58,FF3.5,2.0
111,FF2.9,4.0
259,FF6.1,4.0
231,FF1.3,5.0
32,FF2.5,5.0
62,FF1.1,4.0
238,FF6,3.0
59,FF3.2,4.0
16,FF6.1,4.0
214,F,
97,FF2,4.0
28,FF3,4.0
132,FF5.3,3.0
7,FF5,3.0
27,FF5.4,4.0
177,FF6.3,2.0
48,FF1.6,4.0
264,FF2.10,4.0
174,FF1.4,4.0
89,FF6.1,3.0
18,FF2.3,5.0
20,FF2.7,3.0
207,FF1.6,5.0
40,FF1,5.0
87,FF2.6,5.0
39,FF4.2,4.0
63,FF1.2,4.0
58,FF1.4,4.0
68,FF5.7,5.0
17,FF2.8,5.0
153,FF2.6,5.0
235,FF1.2,4.0
247,FF1.2,4.0
231,FF1.1,5.0
214,FF4,4.0
118,FF2.2,4.0
45,FF3,3.0
215,FF3.2,4.0
135,FF5.5,1.0
143,FF1.6,5.0
157,FF2.9,5.0
193,FF2.9,5.0
146,FF1.2,4.0
148,FF1.6,4.0
59,FF1.7,4.0
197,FF3,4.0
163,FF4.4,5.0
178,FF2,4.0
38,FF4.2,3.0
242,FF3.1,4.0
89,FF4,3.0
50,FF1.6,4.0
67,FF3.4,4.0
21,FF6.4,4.0
21,FF3.4,4.0
114,FF2.3,4.0
98,FF2.6,5.0
70,FF3.2,4.0
139,FF5.1,5.0
242,FF6.1,4.0
79,FF6.2,5.0
59,FF1.4,4.0
221,FF2.11,4.0
256,FF4.1,4.0
102,FF2.2,4.0
100,FF5.4,3.0
150,FF6.4,4.0
143,FF5.4,2.0
110,FF5.4,4.0
233,FF2.2,4.0
190,FF5.3,4.0
255,FF1.5,5.0
232,FF4.2,5.0
131,FF5.6,2.0
198,FF1.7,4.0
101,FF5.2,1.0
209,FF4.4,4.0
50,FF3.5,2.0
227,FF2.11,4.0
10,FF1.2,5.0
160,FF1.3,4.0
80,FF3.4,5.0
26,FF5.4,3.0
175,FF2.2,5.0
211,FF1.6,4.0
17,FF6.2,5.0
58,FF3.3,4.0
1,FF5.2,4.0
59,FF5.2,2.0
177,FF6,3.0
215,FF4,4.0
219,FF5.6,1.0
72,FF5.7,5.0
240,FF6.3,1.0
203,F,
9,FF4.2,5.0
31,FF5.5,1.0
197,FF3.1,5.0
42,FF2.8,4.0
213,FF2.5,5.0
44,FF6.4,4.0
257,FF2,5.0
80,FF2,3.0
135,FF5.4,4.0
227,FF5.4,4.0
236,FF3.4,4.0
22,FF5.5,1.0
7,FF4.3,2.0
123,FF2.3,3.0
99,FF6.2,4.0
166,FF3.2,3.0
219,FF1.6,4.0
205,F,
78,FF1,5.0
106,FF5.2,2.0
113,FF2.1,5.0
128,FF1.3,4.0
69,FF4.3,2.0
215,FF5,4.0
49,FF4.4,4.0
213,FF2.10,5.0
96,FF3,3.0
93,FF2,5.0
160,FF2.2,4.0
254,FF2.5,5.0
21,FF5.3,4.0
31,FF3,4.0
